DrawDate,Match 6 Prize,Match 6 Winners,Match 6 Total,Match 5 Prize,Match 5 Winners,Match 5 Total,Match 4 Prize,Match 4 Winners,Match 4 Total,Match 4 plus Bonus Prize,Match 4 plus Bonus Winners,Match 4 plus Bonus Total,Match 3 plus Bonus Prize,Match 3 plus Bonus Winners,Match 3 plus Bonus Total,Match 5 plus Bonus Prize,Match 5 plus Bonus Winners,Match 5 plus Bonus Total,Match 3 Prize,Match 3 Winners,Match 3 Total,Match 2 plus Bonus Prize,Match 2 plus Bonus Winners,Match 2 plus Bonus Total
2018-12-15,2442198,0,0,1402,22,30844,57,880,50160,176,44,7744,29,1155,33495,51443,0,0,10,15675,156750,3,10681,32043
2018-12-12,2000000,0,0,2005,11,22055,55,653,35915,150,37,5550,20,1195,23900,516688,1,516688,9,11567,104103,3,11460,34380
2018-12-08,6589886,1,6589886,2196,16,35136,55,1031,56705,180,49,8820,30,1285,38550,479907,0,0,9,18448,166032,3,12619,37857
2018-12-05,6086296,0,0,1719,15,25785,67,628,42076,197,33,6501,27,1052,28404,421322,0,0,11,12051,132561,3,10635,31905
2018-12-01,5716617,0,0,1782,19,33858,64,858,54912,152,56,8512,29,1267,36743,378316,0,0,11,15275,168025,3,12488,37464
2018-11-28,5231350,0,0,1330,18,23940,42,921,38682,134,45,6030,21,1234,25914,321862,0,0,8,15059,120472,3,11679,35037
2018-11-24,4888126,0,0,2403,14,33642,60,916,54960,217,39,8463,29,1272,36888,281934,0,0,10,16018,160180,3,12882,38646
2018-11-21,4405829,0,0,1683,14,23562,43,887,38141,258,23,5934,34,745,25330,225826,0,0,8,14545,116360,3,7122,21366
2018-11-17,4067979,0,0,2538,13,32994,56,966,54096,132,63,8316,23,1532,35236,186522,0,0,9,17438,156942,3,15571,46713
2018-11-14,3594971,0,0,2563,9,23067,57,661,37677,193,30,5790,31,813,25203,131495,0,0,10,11736,117360,3,8170,24510
2018-11-10,3264349,0,0,1712,19,32528,51,1039,52989,164,50,8200,26,1382,35932,93032,0,0,9,18257,164313,3,13214,39642
2018-11-07,2797914,0,0,1162,20,23240,34,1115,37910,146,40,5840,26,968,25168,38770,0,0,7,16549,115843,3,8610,25830
2018-11-03,2464652,0,0,1297,25,32425,43,1241,53363,170,48,8160,27,1314,35478,45612,2,91224,7,21485,150395,3,12648,37944
2018-10-31,2000000,0,0,2229,10,22290,64,565,36160,267,21,5607,33,729,24057,37170,0,0,10,10671,106710,3,6943,20829
2018-10-27,4439459,1,4439459,1720,20,34400,58,965,55970,180,48,8640,31,1222,37882,57372,1,57372,10,16676,166760,3,12145,36435
2018-10-24,3946299,0,0,2180,11,23980,53,730,38690,140,43,6020,23,1118,25714,134029,1,134029,10,12478,124780,3,11953,35859
2018-10-20,3602551,0,0,1569,21,32949,61,886,54046,159,52,8268,31,1135,35185,94039,0,0,11,15138,166518,3,11413,34239
2018-10-17,3130326,0,0,1563,15,23445,65,584,37960,159,37,5883,31,813,25203,39103,0,0,11,10391,114301,3,8223,24669
2018-10-13,2794197,0,0,702,46,32292,35,1504,52640,68,120,8160,14,2483,34762,294363,1,294363,7,22316,156212,3,18758,56274
2018-10-10,2331039,0,0,1776,13,23088,43,865,37195,114,51,5814,17,1480,25160,240482,0,0,8,13690,109520,3,12975,38925
2018-10-06,2000000,0,0,2684,12,32208,59,892,52628,113,72,8136,16,2118,33888,201970,0,0,9,16946,152514,3,18212,54636
2018-10-03,5781232,1,5781232,1372,20,27440,46,965,44390,203,34,6902,29,1017,29493,148249,0,0,9,15582,140238,3,9640,28920
2018-09-29,5387888,0,0,1281,28,35868,43,1360,58480,188,48,9024,25,1527,38175,102490,0,0,8,21791,174328,3,14542,43626
2018-09-26,4873822,0,0,1422,18,25596,66,627,41382,195,33,6435,31,900,27900,42686,0,0,10,12092,120920,3,8735,26205
2018-09-22,4506895,0,0,1647,21,34587,60,937,56220,198,44,8712,31,1222,37882,97236,1,97236,10,16829,168290,3,12078,36234
2018-09-19,4011110,0,0,2636,9,23724,66,583,38478,221,27,5967,33,786,25938,39559,0,0,11,10647,117117,3,7991,23973
2018-09-15,3671066,0,0,1606,21,33726,52,1060,55120,149,57,8493,30,1208,36240,97092,1,97092,9,19150,172350,3,12050,36150
2018-09-12,3187603,0,0,2449,10,24490,61,658,40138,228,27,6156,32,829,26528,40849,0,0,11,11191,123101,3,9147,27441
2018-09-08,2836472,0,0,1785,19,33915,53,1037,54961,120,71,8520,25,1460,36500,262429,1,262429,9,17694,159246,3,15284,45852
2018-09-05,2350321,0,0,1358,18,24444,45,878,39510,186,33,6138,26,1004,26104,205873,0,0,8,15362,122896,3,9014,27042
2018-09-01,2000000,0,0,865,39,33735,32,1701,54432,141,60,8460,22,1697,37334,165119,0,0,7,24910,174370,3,14372,43116
2018-08-29,4770304,1,4770304,1257,22,27654,61,735,44835,224,31,6944,29,1043,30247,108868,0,0,11,12290,135190,0,11610,0
2018-08-25,4373741,0,0,1297,29,37613,44,1396,61424,105,90,9450,24,1672,40128,62734,0,0,8,24214,193712,0,14837,0
2018-08-22,3834490,0,0,2265,12,27180,58,763,44254,190,36,6840,29,1021,29609,330017,1,330017,10,13614,136140,0,10514,0
2018-08-18,3444846,0,0,814,46,37444,35,1764,61740,113,83,9379,20,2055,41100,284688,0,0,7,25556,178892,0,18006,0
2018-08-15,2908262,0,0,1412,19,26828,59,738,43542,182,37,6734,25,1144,28600,222264,0,0,10,12737,127370,0,11449,0
2018-08-11,2523673,0,0,1660,22,36520,60,999,59940,191,48,9168,29,1386,40194,177523,0,0,11,17068,187748,0,14449,0
2018-08-08,2000000,0,0,1858,14,26012,33,1291,42603,134,49,6566,22,1297,28534,116602,0,0,8,16324,130592,0,11307,0
2018-08-04,8347497,1,8347497,1071,41,43911,44,1641,72204,131,84,11004,22,2210,48620,73215,0,0,8,27854,222832,0,20349,0
2018-08-01,7718151,0,0,1632,20,32640,68,787,53516,182,45,8190,31,1132,35092,54444,1,54444,11,14432,158752,0,12214,0
2018-07-28,7250153,0,0,1380,30,41400,52,1284,66768,132,79,10428,25,1800,45000,69018,1,69018,9,22308,200772,0,18555,0
2018-07-25,6656878,0,0,1466,21,30786,52,955,49660,180,43,7740,31,1090,33790,117790,1,117790,9,16322,146898,0,11000,0
2018-07-21,6215676,0,0,813,49,39837,31,2059,63829,154,65,10010,28,1538,43064,66463,0,0,7,28733,201131,0,14702,0
2018-07-18,5644363,0,0,1796,16,28736,51,915,46665,190,38,7220,33,930,30690,47928,1,47928,10,14930,149300,0,8948,0
2018-07-14,5232379,0,0,2030,19,38570,68,924,62832,159,61,9699,31,1340,41540,111271,1,111271,11,16746,184206,0,14459,0
2018-07-11,4679350,0,0,1340,21,28140,59,774,45666,244,29,7076,25,1228,30700,46934,0,0,11,13197,145167,0,11052,0
2018-07-07,4275908,0,0,2619,14,36666,46,1308,60168,130,71,9230,21,1882,39522,264767,1,264767,8,21370,170960,0,17490,0
2018-07-04,3750331,0,0,2204,12,26448,64,675,43200,215,31,6665,28,1008,28224,203624,0,0,11,12399,136389,0,10903,0
2018-06-30,3371113,0,0,2196,16,35136,57,1007,57399,184,48,8832,31,1210,37510,159508,0,0,10,17830,178300,0,11279,0
2018-06-27,2867516,0,0,1493,17,25381,56,735,41160,206,31,6386,25,1081,27025,100922,0,0,9,13344,120096,0,10517,0
2018-06-23,2503687,0,0,1673,21,35133,55,1040,57200,184,48,8832,25,1535,38375,58596,0,0,9,19377,174393,0,15012,0
2018-06-20,2000000,0,0,1635,16,26160,64,662,42368,194,34,6596,32,899,28768,149347,1,149347,11,12246,134706,0,9079,0
2018-06-16,2000000,1,2000000,1763,21,37023,64,944,60416,169,55,9295,27,1498,40446,105708,0,0,11,17049,187539,0,15767,0
2018-06-13,2895277,1,2895277,2929,9,26361,61,707,43127,246,27,6642,28,1011,28308,43963,0,0,10,13149,131490,0,10346,0
2018-06-09,2517372,0,0,1719,21,36099,45,1307,58815,123,74,9102,22,1774,39028,30094,2,60188,8,22165,177320,0,16539,0
2018-06-06,2000000,0,0,1752,14,24528,58,689,39962,181,34,6154,27,987,26649,20450,2,40900,10,12117,121170,0,10172,0
2018-06-02,4325656,1,4325656,1055,36,37980,40,1561,62440,162,59,9558,30,1361,40830,106121,2,212242,8,24491,195928,0,12542,0
2018-05-30,3781096,0,0,1885,14,26390,53,813,43089,148,45,6660,21,1331,27951,148891,0,0,9,14604,131436,0,13264,0
2018-05-26,3402797,0,0,1755,21,36855,57,1060,60420,216,43,9288,28,1438,40264,104882,0,0,10,18655,186550,0,14861,0
2018-05-23,2874416,0,0,1859,14,26026,63,676,42588,139,47,6533,32,894,28608,43413,0,0,11,12004,132044,0,9563,0
2018-05-19,2501241,0,0,1589,22,34958,50,1141,57050,144,61,8784,25,1513,37825,58312,1,58312,9,19775,177975,0,14759,0
2018-05-16,2000000,0,0,905,28,25340,36,1136,40896,73,87,6351,15,1865,27975,42271,1,42271,7,17057,119399,0,12947,0
2018-05-12,8549067,1,8549067,1138,38,43244,36,1968,70848,88,124,10912,19,2460,46740,41933,3,125799,8,28433,227464,0,21116,0
2018-05-09,7928960,0,0,1287,25,32175,58,901,52258,165,49,8085,24,1440,34560,53659,0,0,10,16622,166220,0,14280,0
2018-05-05,7467712,0,0,2128,20,42560,59,1182,69738,178,60,10680,27,1730,46710,70987,1,70987,10,20071,200710,0,18193,0
2018-05-02,6857511,0,0,1084,29,31436,50,1021,51050,146,54,7884,22,1523,33506,170363,1,170363,9,17830,160470,0,14387,0
2018-04-28,6406907,0,0,1709,24,41016,57,1162,66234,181,57,10317,26,1682,43732,117942,0,0,10,20656,206560,0,16773,0
2018-04-25,5818825,0,0,2475,12,29700,57,849,48393,208,36,7488,30,1070,32100,49528,0,0,10,14098,140980,0,11431,0
2018-04-21,5393087,0,0,1292,30,38760,41,1542,63222,92,106,9752,16,2659,42544,284964,1,284964,8,24264,194112,0,21836,0
2018-04-18,4837639,0,0,1166,24,27984,51,896,45696,123,57,7011,23,1342,30866,220346,0,0,9,16147,145323,0,12719,0
2018-04-14,4436515,0,0,1434,27,38718,42,1489,62538,150,65,9750,32,1314,42048,173682,0,0,8,24537,196296,0,12652,0
2018-04-11,3881394,0,0,2514,11,27654,54,828,44712,155,45,6975,23,1297,29831,109102,0,0,10,14045,140450,0,12398,0
2018-04-07,3484895,0,0,1798,21,37758,59,1037,61183,170,56,9520,30,1351,40530,62976,0,0,10,18703,187030,0,13175,0
2018-04-04,2943562,0,0,980,27,26460,39,1112,43368,73,91,6643,16,1808,28928,44109,1,44109,8,16456,131648,0,14572,0
2018-03-31,2564406,0,0,1458,27,39366,55,1171,64405,136,73,9928,26,1666,43316,36364,3,109092,9,20698,186282,0,17229,0
2018-03-28,2000000,0,0,1628,16,26048,62,687,42594,193,34,6562,27,1046,28242,43434,0,0,10,12833,128330,0,10704,0
2018-03-24,5685384,1,5685384,1310,31,40610,54,1231,66474,153,67,10251,28,1571,43988,115649,1,115649,9,21769,195921,0,14975,0
2018-03-21,5103074,0,0,991,29,28739,41,1138,46658,172,42,7224,24,1277,30648,47906,0,0,8,18746,149968,0,11252,0
2018-03-17,4691276,0,0,748,48,35904,37,1599,59163,117,77,9009,20,1903,38060,219472,1,219472,8,23654,189232,0,16868,0
2018-03-14,4176320,0,0,1220,23,28060,50,920,46000,141,50,7050,23,1333,30659,159565,0,0,9,15728,141552,0,12989,0
2018-03-10,3774183,0,0,1803,22,39666,57,1136,64752,169,59,9971,30,1454,43620,112782,0,0,10,20031,200310,0,14114,0
2018-03-07,3205571,0,0,1997,14,27958,60,757,45420,153,46,7038,26,1184,30784,46633,0,0,10,13271,132710,0,12590,0
2018-03-03,2804719,0,0,3729,8,29832,65,750,48750,198,38,7524,34,953,32402,93617,1,93617,11,13521,148731,0,10213,0
2018-02-28,2377013,0,0,1315,20,26300,46,921,42366,154,43,6622,27,1044,28188,43860,0,0,8,15523,124184,0,9719,0
2018-02-24,2000000,0,0,2121,18,38178,57,1083,61731,178,54,9612,26,1570,40820,60174,2,120348,10,19285,192850,0,15805,0
2018-02-21,7179959,1,7179959,1699,20,33980,55,1002,55110,142,60,8520,27,1377,37179,56679,0,0,9,18281,164529,0,13795,0
2018-02-17,6692751,0,0,1598,28,44744,59,1226,72334,245,46,11270,30,1628,48840,74632,1,74632,11,21001,231011,0,17741,0
2018-02-14,6051221,0,0,2287,15,34305,54,1042,56268,205,42,8610,30,1247,37410,57209,1,57209,9,18859,169731,0,12218,0
2018-02-10,5559455,0,0,1581,27,42687,44,1592,70048,244,44,10736,30,1540,46200,35584,2,71168,8,26444,211552,0,14699,0
2018-02-07,4947706,0,0,1289,24,30936,57,884,50388,190,41,7790,26,1287,33462,168325,1,168325,9,16499,148491,0,13908,0
2018-02-03,4504348,0,0,1348,31,41788,38,1782,67716,121,87,10527,21,2140,44940,116747,0,0,7,27762,194334,0,18790,0
2018-01-31,3905121,0,0,1007,28,28196,40,1154,46160,197,36,7092,28,1076,30128,47036,0,0,7,18781,131467,0,9822,0
2018-01-27,3500804,0,0,1801,22,39622,50,1277,63850,137,73,10001,22,1966,43252,66061,1,66061,9,21444,192996,0,19028,0
2018-01-24,2932949,0,0,693,39,27027,32,1380,44160,189,36,6804,31,931,28861,152343,1,152343,7,20249,141743,0,8980,0
2018-01-20,2545411,0,0,1189,32,38048,55,1123,61765,181,53,9593,29,1438,41702,107259,0,0,10,19504,195040,0,13877,0
2018-01-17,2000000,0,0,4378,6,26268,62,689,42718,135,49,6615,33,876,28908,43809,0,0,9,14078,126702,0,8217,0
2018-01-13,4434994,1,4434994,1923,21,40383,53,1235,65455,161,63,10143,23,1939,44597,283274,1,283274,9,21889,197001,0,18857,0
2018-01-10,3855955,0,0,1906,15,28590,59,791,46669,218,33,7194,33,934,30822,215912,0,0,11,12634,138974,0,9221,0
2018-01-06,3446100,0,0,2142,18,38556,55,1140,62700,194,50,9700,25,1672,41800,168231,0,0,9,20123,181107,0,16109,0
2018-01-03,2893410,0,0,1037,26,26962,33,1345,44385,108,63,6804,18,1606,28908,103934,0,0,7,18943,132601,0,13217,0
2017-12-30,2506892,0,0,1537,23,35351,53,1086,57558,182,49,8918,25,1553,38825,58969,0,0,9,18439,165951,3,15120,45360
2017-12-27,2000000,0,0,1162,21,24402,55,719,39545,192,32,6144,26,1032,26832,112469,1,112469,9,12983,116847,3,10425,31275
2017-12-23,5436602,1,5436602,1537,28,43036,53,1319,69907,190,57,10830,27,1729,46683,71786,0,0,9,22889,206001,3,16680,50040
2017-12-20,4819534,0,0,1766,17,30022,55,892,49060,194,39,7566,33,989,32637,552182,1,552182,9,16261,146349,0,9466,0
2017-12-16,4389124,0,0,2118,18,38124,60,1031,61860,181,53,9593,28,1489,41692,502111,0,0,10,18004,180040,0,15086,0
2017-12-13,3842645,0,0,1965,14,27510,60,745,44700,112,62,6944,32,930,29760,438536,0,0,12,11719,140628,0,8556,0
2017-12-09,3448295,0,0,1291,29,37439,53,1160,61480,241,39,9399,26,1576,40976,392660,0,0,9,20134,181206,0,15783,0
2017-12-06,2911668,0,0,2987,9,26883,62,711,44082,205,33,6765,31,949,29419,0,0,0,11,12449,136939,0,8863,0
2017-12-02,2526322,0,0,1669,22,36718,45,1320,59400,188,49,9212,27,1474,39798,285403,0,0,8,22847,182776,0,13337,0
2017-11-29,2000000,0,0,2560,10,25600,57,730,41610,222,29,6438,32,856,27392,224173,0,0,9,14516,130644,0,8317,0
2017-11-25,5868553,1,5868553,1148,35,40180,44,1486,65384,191,53,10123,32,1360,43520,181475,0,0,8,23885,191080,0,12854,0
2017-11-22,5292675,0,0,1379,21,28959,51,926,47226,146,50,7300,24,1334,32016,114481,0,0,9,15830,142470,0,12073,0
2017-11-18,4877463,0,0,1526,26,39676,46,1391,63986,181,55,9955,26,1657,43082,66177,0,0,9,22961,206649,0,15649,0
2017-11-15,4308610,0,0,668,43,28724,25,1888,47200,40,181,7240,12,2517,30204,15960,3,47880,6,22102,132612,0,18005,0
2017-11-11,3897027,0,0,2625,15,39375,66,970,64020,160,62,9920,26,1639,42614,220690,1,220690,10,18792,187920,0,16993,0
2017-11-08,3332500,0,0,1392,20,27840,54,838,45252,137,51,6987,21,1426,29946,155016,0,0,9,14990,134910,0,13925,0
2017-11-04,2933454,0,0,4275,9,38475,64,981,62784,225,43,9675,31,1325,41075,108593,0,0,11,16559,182149,0,13196,0
2017-11-01,2381952,0,0,1158,23,26634,48,906,43488,146,46,6716,20,1447,28940,44434,0,0,9,15022,135198,0,13213,0
2017-10-28,2000000,0,0,1355,28,37940,50,1240,62000,110,87,9570,22,1893,41646,63294,1,63294,9,21237,191133,0,19352,0
2017-10-25,7545870,1,7545870,1164,28,32592,40,1328,53120,152,54,8208,26,1337,34762,54356,1,54356,7,21603,151221,0,12317,0
2017-10-21,7078633,0,0,1368,31,42408,45,1530,68850,159,67,10653,28,1630,45640,193300,1,193300,9,24569,221121,0,15706,0
2017-10-18,6470902,0,0,1698,18,30564,44,1126,49544,175,44,7700,33,1015,33495,122600,0,0,8,18761,150088,0,9815,0
2017-10-14,6032680,0,0,1591,27,42957,46,1519,69874,148,73,10804,21,2167,45507,71620,0,0,8,26337,210696,0,19354,0
2017-10-11,5417043,0,0,1964,16,31424,66,779,51414,176,45,7920,23,1477,33971,52398,1,52398,10,14881,148810,0,13478,0
2017-10-07,4966634,0,0,1942,22,42724,58,1208,70064,203,53,10759,26,1763,45838,78817,3,236451,10,21449,214490,0,17489,0
2017-10-04,4354113,0,0,1160,26,30160,59,835,49265,161,47,7567,33,990,32670,165194,0,0,10,15221,152210,0,9239,0
2017-09-30,3921655,0,0,1068,38,40584,38,1724,65512,72,142,10224,16,2789,44624,114885,0,0,8,26000,208000,0,21682,0
2017-09-27,3339776,0,0,1489,19,28291,55,831,45705,132,54,7128,27,1116,30132,47192,0,0,10,13742,137420,0,10775,0
2017-09-23,2934118,0,0,2023,19,38437,58,1071,62118,182,53,9646,24,1736,41664,170867,1,170867,10,19204,192040,0,17166,0
2017-09-20,2383060,0,0,1336,20,26720,40,1075,43000,110,61,6710,21,1378,28938,106760,0,0,8,17057,136456,0,13581,0
2017-09-16,2000000,0,0,1695,22,37290,53,1136,60208,159,59,9381,27,1515,40905,62197,0,0,9,20832,187488,0,15708,0
2017-09-13,2387835,1,2387835,2255,12,27060,60,739,44340,252,27,6804,34,875,29750,45119,1,45119,10,13407,134070,0,8736,0
2017-09-09,2000000,0,0,1345,28,37660,52,1184,61568,166,57,9462,22,1847,40634,109375,1,109375,9,20001,180009,0,18301,0
2017-09-06,2951364,1,2951364,1470,19,27930,29,1556,45124,163,43,7009,30,1002,30060,46589,0,0,7,19328,135296,0,10187,0
2017-09-02,2550894,0,0,873,44,38412,35,1799,62965,190,51,9690,26,1611,41886,109333,1,109333,7,26496,185472,0,14218,0
2017-08-30,2000000,0,0,1428,19,27132,42,1045,43890,99,69,6831,16,1788,28608,45245,0,0,8,17090,136720,0,14755,0
2017-08-26,9485078,1,9485078,1654,30,49620,57,1419,80883,154,81,12474,25,2186,54650,219204,1,219204,10,25623,256230,0,21449,0
2017-08-23,8773600,0,0,1721,21,36141,52,1127,58604,193,47,9071,28,1422,39816,136435,0,0,9,19401,174609,0,13616,0
2017-08-19,8255650,0,0,1344,34,45696,49,1527,74823,132,87,11484,24,2054,49296,76179,0,0,9,26003,234027,0,18715,0
2017-08-16,7600822,0,0,1030,33,33990,42,1323,55566,155,55,8525,26,1416,36816,56688,1,56688,8,21699,173592,0,12542,0
2017-08-12,7113534,0,0,1978,22,43516,61,1155,70455,233,47,10951,31,1525,47275,370312,1,370312,10,21883,218830,0,15374,0
2017-08-09,6489676,0,0,856,37,31672,36,1433,51588,153,52,7956,28,1246,34888,297736,0,0,7,21831,152817,0,11693,0
2017-08-05,6035796,0,0,2038,21,42798,56,1244,69664,207,52,10764,29,1573,45617,244934,0,0,10,21249,212490,0,15348,0
2017-08-02,5422231,0,0,1514,22,33308,46,1190,54740,168,50,8400,29,1252,36308,173555,0,0,8,20394,163152,0,11581,0
2017-07-29,4944813,0,0,1714,24,41136,50,1330,66500,170,61,10370,28,1608,45024,0,0,0,9,21618,194562,0,16015,0
2017-07-26,4355047,0,0,1559,19,29621,50,960,48000,141,53,7473,24,1361,32664,49405,0,0,9,16307,146763,0,12558,0
2017-07-22,3930367,0,0,2463,16,39408,62,1037,64294,180,55,9900,26,1627,42302,65718,1,65718,10,19432,194320,0,16805,0
2017-07-19,3365463,0,0,1590,18,28620,59,792,46728,116,62,7192,20,1522,30440,112608,1,112608,9,14923,134307,0,16331,0
2017-07-15,2955187,0,0,1441,27,38907,53,1185,62805,166,59,9794,29,1441,41789,64879,0,0,9,21214,190926,0,13914,0
2017-07-12,2397493,0,0,3466,8,27728,65,695,45175,179,39,6981,27,1116,30132,23121,2,46242,10,13928,139280,0,11521,0
2017-07-08,2000000,0,0,1582,23,36386,63,937,59031,203,45,9135,32,1243,39776,415982,1,415982,11,16798,184778,0,12474,0
2017-07-05,6409326,1,6409326,2440,13,31720,47,1104,51888,109,73,7957,21,1628,34188,355292,0,0,8,18795,150360,0,14930,0
2017-07-01,5954633,0,0,2101,20,42020,53,1302,69006,176,60,10560,24,1873,44952,302395,0,0,9,22709,204381,0,18106,0
2017-06-28,5352232,0,0,1779,17,30243,50,977,48850,231,33,7623,31,1061,32891,232315,0,0,9,16793,151137,0,10918,0
2017-06-24,4918696,0,0,1996,20,39920,65,1004,65260,234,43,10062,30,1421,42630,182380,0,0,11,17423,191653,0,15446,0
2017-06-21,4346346,0,0,1467,20,29340,61,788,48068,246,30,7380,26,1201,31226,115296,0,0,10,14618,146180,0,12100,0
2017-06-17,3925605,0,0,2487,16,39792,56,1148,64288,154,65,10010,27,1606,43362,66349,0,0,10,19853,198530,0,15565,0
2017-06-14,3355273,0,0,2041,14,28574,54,857,46278,171,42,7182,21,1506,31626,23823,2,47646,10,14829,148290,0,14473,0
2017-06-10,2945705,0,0,843,46,38778,35,1824,63840,143,68,9724,26,1624,42224,55009,2,110018,7,27114,189798,0,14154,0
2017-06-07,2389986,0,0,938,29,27202,38,1171,44498,96,71,6816,17,1756,29852,45369,0,0,7,18217,127519,0,14864,0
2017-06-03,2000000,0,0,1655,23,38065,55,1136,62480,218,44,9592,31,1329,41199,224498,1,224498,9,20257,182313,0,12442,0
2017-05-31,2000000,1,2000000,2069,13,26897,65,678,44070,205,33,6765,31,934,28954,161002,0,0,11,11582,127402,0,8937,0
2017-05-27,4541179,1,4541179,1746,23,40158,60,1082,64920,158,64,10112,28,1551,43428,116137,0,0,10,19697,196970,3,16185,48555
2017-05-24,3965588,0,0,1053,28,29484,52,918,47736,135,55,7425,21,1535,32235,49176,0,0,9,16193,145737,0,14205,0
2017-05-20,3542879,0,0,1248,32,39936,51,1269,64719,186,54,10044,26,1657,43082,66594,1,66594,9,21438,192942,0,16559,0
2017-05-17,2970441,0,0,1907,15,28605,70,665,46550,184,39,7176,30,1049,31470,47692,1,47692,11,12926,142186,0,10605,0
2017-05-13,2560484,0,0,1955,20,39100,65,983,63895,201,49,9849,29,1461,42369,32602,2,65204,11,17465,192115,0,15005,0
2017-05-10,2000000,0,0,2755,10,27550,50,888,44400,122,57,6954,23,1320,30360,45949,1,45949,9,15676,141084,0,13478,0
2017-05-06,6172404,2,12344808,854,67,57218,30,3099,92970,82,175,14350,17,3723,63291,23842,4,95368,7,41983,293881,0,30059,0
2017-05-03,11525035,0,0,2028,21,42588,56,1233,69048,185,58,10730,25,1865,46625,71023,1,71023,9,22244,200196,0,18681,0
2017-04-29,10914532,0,0,1502,37,55574,53,1695,89835,175,80,14000,30,1982,59460,92652,1,92652,9,30348,273132,0,19176,0
2017-04-26,10118102,0,0,1359,30,40770,60,1115,66900,165,62,10230,28,1606,44968,67997,1,67997,9,21303,191727,0,16346,0
2017-04-22,9533603,0,0,1406,34,47804,42,1874,78708,109,110,11990,21,2461,51681,45742,3,137226,8,29157,233256,0,22510,0
2017-04-19,8848296,0,0,1231,28,34468,41,1379,56539,202,43,8686,32,1153,36896,57500,0,0,8,21212,169696,0,11166,0
2017-04-15,8354030,0,0,1281,39,49959,53,1542,81726,150,84,12600,23,2340,53820,83333,1,83333,9,27168,244512,0,22401,0
2017-04-12,7637708,0,0,1286,26,33436,38,1447,54986,100,84,8400,20,1841,36820,55750,1,55750,8,21650,173200,0,15548,0
2017-04-08,7158486,0,0,1796,24,43104,59,1186,69974,155,70,10850,25,1832,45800,71875,1,71875,9,22802,205218,0,18343,0
2017-04-05,6540652,0,0,1339,24,32136,41,1285,52685,168,48,8064,28,1249,34972,175730,1,175730,8,20647,165176,0,11392,0
2017-04-01,6079859,0,0,1639,26,42614,60,1153,69180,188,57,10716,29,1598,46342,122124,0,0,10,20354,203540,0,14989,0
2017-03-29,5468948,0,0,2355,13,30615,63,786,49518,179,43,7697,30,1095,32850,51053,0,0,11,14153,155683,0,10739,0
2017-03-25,5030097,0,0,790,54,42660,32,2197,70304,109,98,10682,19,2485,47215,236254,1,236254,7,31187,218309,0,20859,0
2017-03-22,4418800,0,0,1670,18,30060,70,703,49210,244,31,7564,30,1085,32550,165139,0,0,11,13727,150997,0,11431,0
2017-03-18,3987804,0,0,1520,26,39520,44,1477,64988,203,49,9947,33,1305,43065,114999,0,0,8,24482,195856,0,12408,0
2017-03-15,3421417,0,0,1963,15,29445,55,868,47740,137,54,7398,22,1422,31284,49109,0,0,9,15686,141174,0,13085,0
2017-03-11,2999285,0,0,1750,23,40250,58,1132,65656,156,65,10140,26,1659,43134,116251,1,116251,10,20193,201930,0,17456,0
2017-03-08,2422208,0,0,2266,13,29458,50,966,48300,126,59,7434,22,1423,31306,49117,0,0,9,16343,147087,0,12976,0
2017-03-04,2000000,0,0,1413,28,39564,51,1274,64974,158,63,9954,26,1680,43680,65965,1,65965,9,21777,195993,0,16667,0
